id,title
NPS-2013-0001-3819,Comment on FR Doc # 2013-08893
DOS-2016-0004-0359,Comment on DOS-2016-0004-0008
DEA-2023-0029-8781,Comment on FR Doc # 2023-04248
EOIR-2020-0003-26374,Comment on FR Doc # 2020-12575
ATF-2023-0002-155481,Comment on FR Doc # 2023-19177
EEOC-2014-0004-0005,Comment on FR Doc # 2014-11233
HHS-OS-2011-0023-23512,Comment on FR Doc # 2011-19684
HHS-OS-2011-0023-6238,Comment on FR Doc # 2011-19684
FNS-2020-0015-7796,Comment on FR Doc # 2020-11627
DOI-2017-0002-536424,Comment on FR Doc # 2017-09490
ATF-2018-0002-74556,Comment on FR Doc # 2018-06292
DOI-2017-0002-357661,Comment on FR Doc # 2017-09490
ATF-2021-0001-205408,Comment on FR Doc # 2021-10058
DOI-2017-0002-76302,Comment on FR Doc # 2017-09490
ATF-2023-0002-231024,Comment on FR Doc # 2023-19177
OFCCP-2019-0003-11700,Comment on FR Doc # 2019-17472
CMS-2023-0010-4048,Comment on CMS-2023-0010-0001
HHS-OCR-2018-0002-1159,Comment on FR Doc # 2018-01226
ATF-2021-0001-13977,Comment on FR Doc # 2021-10058
FS-2014-0007-1176,Comment on FR Doc # 2014-21093
DOI-2017-0002-88597,Comment on FR Doc # 2017-09490
HHS-OS-2016-0014-76720,Comment on FR Doc # 2016-21359 submitted by Planned Parenthood
FWS-R9-IA-2011-0027-4893,Comment on FR Doc # 2011-21303
ATF-2023-0002-306291,Comment on FR Doc # 2023-19177
EPA-R08-OAR-2019-0002-0012,Comment on EPA-R08-OAR-2019-0002-0005
ATF-2023-0002-257325,Comment on FR Doc # 2023-19177
DEA-2024-0059-10417,Comment on FR Doc # 2024-11137
FNS-2019-0001-38940,Comment on FR Doc # 2019-12806
CMS-2025-0020-8152,Comment on CMS-2025-0020-0011
HHS-OS-2011-0023-72953,Comment on FR Doc # 2011-19684
ATF-2021-0002-159693,Comment on FR Doc # 2021-12176
FNS-2019-0007-37123,Comment on FR Doc # 2020-05979
DOI-2017-0002-236806,Comment on FR Doc # 2017-09490
HHS-OCR-2019-0007-68242,Comment on FR Doc # 2019-11512
OFCCP-2019-0003-21073,Comment on FR Doc # 2019-17472
ATF-2023-0002-310118,Comment on FR Doc # 2023-19177
BLM-2023-0005-5451,Comment on FR Doc # 2023-14287
FWS-R9-ES-2008-0093-13524,Comment on FR Doc # E8-18938
HHS-OPHS-2009-0001-49027,Comment on FR Doc # E9-05067
BLM-2018-0001-52444,Comment on FR Doc # 2018-03144
DOI-2017-0002-28894,Comment on FR Doc # 2017-09490
ED-2018-OCR-0064-9285,Comment on FR Doc # 2018-25314
OFCCP-2019-0003-89457,Comment on FR Doc # 2019-17472
ED-2022-OCR-0143-1891,Comment on FR Doc # 2023-07601
ED-2018-OPE-0027-29971,Comment on FR Doc # 2018-15823
CMS-2024-0360-1241,Comment on CMS-2024-0360-0001
HHS-OS-2019-0014-90096,Comment on FR Doc # 2019-24385
FNS-2017-0044-0398,Comment on FR Doc # 2018-03376
HHS-OCR-2019-0007-29074,Comment on FR Doc # 2019-11512
FNS-2022-0043-26955,Comment on FR Doc # 2023-02102
VA-2019-VHA-0008-20002,Comment on AQ46-Proposed Rule-Comment Submission
HHS-OS-2016-0014-80309,Comment on FR Doc # 2016-21359 submitted by Planned Parenthood
DOI-2017-0002-729678,Comment on FR Doc # 2017-09490
NLRB-2019-0002-2926,Comment on document title
HHS-OCR-2019-0007-30901,Comment on FR Doc # 2019-11512
ATF-2023-0002-272228,Comment on FR Doc # 2023-19177
HHS-OS-2011-0023-50453,Comment on FR Doc # 2011-19684
BLM-2018-0001-74300,Comment on FR Doc # 2018-03144
DOS-2014-0003-60950,Comment on DOS-2014-0003-0001
NIST-2023-0008-48515,Comment on FR Doc # 2023-26930
DOI-2017-0002-381022,Comment on FR Doc # 2017-09490
BLM-2023-0001-34328,Comment on FR Doc # 2023-06310
HHS-OS-2016-0014-18072,Comment on FR Doc # 2016-21359
DOI-2017-0002-323165,Comment on FR Doc # 2017-09490
HHS-OS-2019-0014-20209,Comment on FR Doc # 2019-24385
ED-2021-OCR-0166-199475,Comment on FR Doc # 2022-13734
ED-2023-OESE-0043-0236,Comment on FR Doc # 2023-06697
OFCCP-2019-0003-10081,Comment on FR Doc # 2019-17472
NPS-2018-0005-105481,Comment on FR Doc # 2018-10735
USBC-2023-0009-11626,Comment on FR Doc # 2023-23249
ATF-2021-0002-181036,Comment on FR Doc # 2021-12176
HHS-OCR-2019-0007-36782,Comment on FR Doc # 2019-11512
FWS-R9-ES-2008-0093-39698,Comment on FR Doc # E8-18938
CMS-2020-0072-25145,Comment on CMS-2020-0072-0001
DOI-2017-0002-83275,Comment on FR Doc # 2017-09490
ATF-2023-0002-25706,Comment on FR Doc # 2023-19177
ATF-2021-0002-46206,Comment on FR Doc # 2021-12176
ED-2021-OCR-0166-140596,Comment on FR Doc # 2022-13734
HHS-OCR-2019-0007-135994,Comment on FR Doc # 2019-11512
BLM-2023-0001-31892,Comment on FR Doc # 2023-06310
DEA-2024-0059-7196,Comment on FR Doc # 2024-11137
ED-2020-OESE-0091-12903,Comment on FR Doc # 2020-14224
ACF-2023-0009-16136,Comment on FR Doc # 2023-21168
OMB-2019-0002-15486,Comment on FR Doc # 2019-09106
DOI-2017-0002-620996,Comment on FR Doc # 2017-09490
FNS-2018-0037-0575,Comment on FR Doc # 2019-15670
ED-2022-OPE-0157-8961,Comment on FR Doc # 2023-03670
HHS-OS-2016-0014-59811,Comment on FR Doc # 2016-21359 submitted by Planned Parenthood
HHS-OS-2019-0014-83464,Comment on FR Doc # 2019-24385
FNS-2022-0043-34879,Comment on FR Doc # 2023-02102
HHS-OPHS-2009-0001-45831,Comment on FR Doc # E9-05067
NIST-2021-0001-6413,Comment on FR Doc # 2020-27581
ED-2021-OCR-0166-200017,Comment on FR Doc # 2022-13734
ATF-2023-0002-358277,Comment on FR Doc # 2023-19177
DOI-2017-0002-58109,Comment on FR Doc # 2017-09490
ED-2021-OESE-0033-20634,Comment on FR Doc # 2021-08068
FNS-2019-0001-37223,Comment on FR Doc # 2019-12806
DOI-2017-0002-285347,Comment on FR Doc # 2017-09490
ED-2012-OSERS-0020-0037,Comment on FR Doc # 2013-22668
CMS-2021-0124-14374,Comment on CMS-2021-0124-0002
DEA-2016-0015-10700,Comment on FR Doc # 2016-24659
FS-2019-0010-32183,Comment on FR Doc # 2019-12195
ED-2021-OUS-0082-30392,Comment on FR Doc # 2021-15831
CMS-2023-0121-11879,Comment on CMS-2023-0121-1282
DOJ-OAG-2019-0004-28064,Comment on FR Doc # 2019-22877
BLM-2018-0001-90089,Comment on FR Doc # 2018-03144
ATF-2021-0002-106469,Comment on FR Doc # 2021-12176
FS-2023-0006-8287,Comment on FR Doc # 2023-08429
HHS-OS-2016-0014-1206,Comment on FR Doc # 2016-21359
ED-2022-OCR-0143-25681,Comment on FR Doc # 2023-07601
ATF-2018-0002-74641,Comment on FR Doc # 2018-06292
DOS-2021-0032-0003,Comment on DOS-2021-0032-0001
CMS-2023-0144-0062,Comment on CMS-2023-0144-0001
CMS-2021-0114-0137,Comment on CMS-2021-0114-0002
BLM-2023-0006-11012,Comment on FR Doc # 2023-18990
ED-2021-OCR-0166-225133,Comment on FR Doc # 2022-13734
EOIR-2020-0003-59014,Comment on FR Doc # 2020-12575
